[1209/152109.705:ERROR:viz_main_impl.cc(162)] Exiting GPU process due to errors during initialization
[1209/152109.847:ERROR:viz_main_impl.cc(162)] Exiting GPU process due to errors during initialization
[1209/152109.978:ERROR:gpu_init.cc(441)] Passthrough is not supported, GL is disabled
[1209/162229.730:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.772:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.797:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.834:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.863:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.911:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.931:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162229.963:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.004:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.029:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.068:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.098:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.130:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.163:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.206:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.230:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.270:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.297:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.332:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.363:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.410:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.530:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162230.737:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162231.430:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162233.217:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.129:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.167:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.196:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.230:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.275:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.296:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.338:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.363:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.402:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.430:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.462:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.496:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.541:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.603:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.628:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.667:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.697:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.744:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.762:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.804:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.830:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.866:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.896:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.942:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162239.961:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162240.005:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162240.029:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162240.066:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162240.096:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162240.144:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162240.163:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162240.202:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162241.581:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162241.582:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162241.596:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162242.057:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162242.553:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162242.796:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162242.837:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162242.862:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162242.900:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162242.905:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162246.061:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162308.343:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162309.684:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162328.892:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162329.098:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162331.378:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162331.595:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162334.411:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162336.401:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162339.666:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162341.720:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162352.071:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162352.365:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162405.528:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162407.232:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162408.729:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162408.770:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162408.795:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162408.833:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162409.394:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162409.439:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162409.461:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162409.500:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162409.965:INFO:CONSOLE(31)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (31)
[1209/162410.838:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162411.140:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162415.302:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162415.618:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162428.010:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162428.529:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162428.993:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162429.521:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162429.922:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162430.265:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162430.649:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162431.088:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162431.594:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162431.953:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162432.321:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162433.337:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162433.850:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162435.465:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162436.177:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162436.850:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162437.640:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162437.961:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162438.362:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162438.785:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162439.530:INFO:CONSOLE(28)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (28)
[1209/162623.526:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162624.072:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162624.466:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162624.818:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162628.492:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162628.825:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162631.069:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162632.229:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162632.658:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162632.993:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162633.361:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162634.958:INFO:CONSOLE(3)] "The key "with" is not recognized and ignored.", source: file:///C:/Users/chani/OneDrive/Desktop/Website/index.html (3)
[1209/162646.668:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162647.064:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162647.609:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162647.986:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162650.041:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162650.553:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162651.617:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/162957.715:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/163001.764:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/163003.065:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/163034.061:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/163035.864:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/163036.217:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/163039.018:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/163044.162:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1209/163058.113:INFO:CONSOLE(30)] "Uncaught ReferenceError: image is not defined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (30)
[1211/145517.941:WARNING:dns_config_service_win.cc(712)] Failed to read DnsConfig.
[1211/145517.963:WARNING:dns_config_service_win.cc(712)] Failed to read DnsConfig.
[1212/100921.889:WARNING:dns_config_service_win.cc(712)] Failed to read DnsConfig.
[1212/100921.931:WARNING:dns_config_service_win.cc(712)] Failed to read DnsConfig.
[1212/100955.084:WARNING:dns_config_service_win.cc(712)] Failed to read DnsConfig.
[1212/100955.087:WARNING:dns_config_service_win.cc(712)] Failed to read DnsConfig.
[1213/124034.808:ERROR:viz_main_impl.cc(162)] Exiting GPU process due to errors during initialization
[1213/124034.954:ERROR:viz_main_impl.cc(162)] Exiting GPU process due to errors during initialization
[1213/124035.101:ERROR:gpu_init.cc(441)] Passthrough is not supported, GL is disabled
[1213/125435.246:INFO:CONSOLE(1)] "Uncaught SyntaxError: Identifier 'track' has already been declared", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (1)
[1213/125437.435:INFO:CONSOLE(1)] "Uncaught SyntaxError: Identifier 'track' has already been declared", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script.js (1)
[1213/125440.714:INFO:CONSOLE(9)] "Uncaught SyntaxError: Unexpected token '('", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (9)
[1213/130009.472:INFO:CONSOLE(17)] "Uncaught SyntaxError: Malformed arrow function parameter list", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (17)
[1213/130012.334:INFO:CONSOLE(17)] "Uncaught SyntaxError: Malformed arrow function parameter list", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (17)
[1213/130014.902:INFO:CONSOLE(17)] "Uncaught SyntaxError: Malformed arrow function parameter list", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (17)
[1213/130018.082:INFO:CONSOLE(17)] "Uncaught SyntaxError: Malformed arrow function parameter list", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (17)
[1213/130024.953:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130024.997:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130038.636:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130038.682:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130044.246:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130044.292:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130113.343:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130113.390:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130121.602:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130121.648:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130124.849:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130124.897:INFO:CONSOLE(21)] "Uncaught TypeError: Cannot read property 'add' of undefined", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (21)
[1213/130339.617:INFO:CONSOLE(26)] "Uncaught SyntaxError: Unexpected token '{'", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (26)
[1213/130352.783:INFO:CONSOLE(26)] "Uncaught SyntaxError: Unexpected token '{'", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (26)
[1213/130403.883:INFO:CONSOLE(26)] "Uncaught SyntaxError: Unexpected token '{'", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (26)
[1213/130409.829:INFO:CONSOLE(26)] "Uncaught SyntaxError: Unexpected token '{'", source: file:///C:/Users/chani/OneDrive/Desktop/Website/script2.js (26)
